"date","symbol","susir"
"2017/03/29","AKAM",-2.66416654688858
"2017/03/29","FSLR",-2.64721506109294
"2017/03/29","CTL",-2.59915180670597
"2017/03/29","AAP",-2.56158552930185
"2017/03/29","ORLY",-2.37095081996329
"2017/03/29","DVN",-2.33114634859629
"2017/03/29","PAYX",-2.29475842077398
"2017/03/29","TROW",-2.26174895980921
"2017/03/29","AME",-2.22224167144149
"2017/03/29","ABBV",-2.12683959838461
"2017/03/29","OKE",-2.10216589245215
"2017/03/29","PRU",-2.09599691647231
"2017/03/29","RF",-2.04075270084495
"2017/03/29","MSI",-2.03919958079936
"2017/03/29","MMC",-1.95536270409845
"2017/03/29","ADS",-1.9269047109324
"2017/03/29","ARNC",-1.92443200397528
"2017/03/29","AFL",-1.92343239633184
"2017/03/29","MPC",-1.91010900094916
"2017/03/29","RRC",-1.888946069963
"2017/03/29","WMB",-1.86465885620985
"2017/03/29","REG",-1.85332254732749
"2017/03/29","FAST",-1.84635825032853
"2017/03/29","RSG",-1.81059841091842
"2017/03/29","PHM",-1.79890462441035
"2017/03/29","CVS",-1.79722986687214
"2017/03/29","HOG",-1.79454827625145
"2017/03/29","CHTR",-1.78995659339837
"2017/03/29","NRG",-1.78773319574316
"2017/03/29","COO",-1.78051029237859
"2017/03/29","BBY",-1.76692116552433
"2017/03/29","NFLX",-1.68900319676861
"2017/03/29","MCK",-1.67902671695543
"2017/03/29","MDT",-1.67702267968614
"2017/03/29","JNJ",-1.64888676039385
"2017/03/29","SJM",-1.64862783614306
"2017/03/29","AZO",-1.61200924835239
"2017/03/29","CTXS",-1.60823651860166
"2017/03/29","PYPL",-1.6068117702042
"2017/03/29","NDAQ",-1.59334877386993
"2017/03/29","UPS",-1.58995115685267
"2017/03/29","FFIV",-1.5888047591829
"2017/03/29","KHC",-1.58642891745533
"2017/03/29","REGN",-1.57536193230035
"2017/03/29","HD",-1.57277232350905
"2017/03/29","HCN",-1.5698618045526
"2017/03/29","WMT",-1.56718962529459
"2017/03/29","LNT",-1.5663648880213
"2017/03/29","LKQ",-1.56502314476035
"2017/03/29","TSO",-1.56460288678498
"2017/03/29","LUV",1.05883932724666
"2017/03/29","DFS",1.07418850327166
"2017/03/29","DISCA",1.07739364309047
"2017/03/29","ATVI",1.08386861209167
"2017/03/29","WBA",1.09105226420719
"2017/03/29","APA",1.09469524426913
"2017/03/29","FLR",1.09717963103891
"2017/03/29","EQR",1.10073004114068
"2017/03/29","LEN",1.10198009128826
"2017/03/29","INCY",1.11263408505073
"2017/03/29","TIF",1.12220160801537
"2017/03/29","HP",1.14155814956027
"2017/03/29","UAL",1.14882047060335
"2017/03/29","EA",1.16745027696931
"2017/03/29","KSS",1.17144556591382
"2017/03/29","OMC",1.17612402588497
"2017/03/29","NWL",1.17787010545492
"2017/03/29","KSU",1.19480329487604
"2017/03/29","URI",1.20603792966644
"2017/03/29","YHOO",1.21985628629683
"2017/03/29","SWK",1.22714066464966
"2017/03/29","TGT",1.23980214464878
"2017/03/29","UNM",1.25241868558813
"2017/03/29","CMG",1.25720254474702
"2017/03/29","SLB",1.2671683239133
"2017/03/29","FRT",1.29275915222709
"2017/03/29","KR",1.294191792728
"2017/03/29","XYL",1.3087440372044
